
    __( O)>  ● new session · gcp_vertex_ai claude-opus-4-6
   \____)    20260608_646 · /home/jmontleo/semver-analyzer/build/batch-run-20260608T145537/kubevirt-plugin/source
     L L     goose is ready


I'll start by understanding the project structure and build configuration.
  ────────────────────────────────────────
  ▸ search_available_extensions extensionmanager


  ────────────────────────────────────────
  ▸ manage_extensions extensionmanager
    action: enable
        const { getCanonicalFileName, getCurrentDirectory, getNewLine } = compilerHost;
        console.error(ts.formatDiagnostics(errorDiagnostics, {
            getCanonicalFileName,
            getCurrentDirectory,
            getNewLine,
        }));
        throw new Error(`Detected TypeScript errors while parsing modules at ${basePath}`);
    }
    const typeChecker = program.getTypeChecker();
    const getExportNames = (sourceFile) => typeChecker
        .getExportsOfModule(typeChecker.getSymbolAtLocation(sourceFile))
        .map((symbol) => symbol.getName());
    const indexModuleExports = getExportNames(program.getSourceFile(indexModulePath));
    const dynamicModuleExports = dynamicModulePaths.reduce((acc, modulePath) => {
        acc[modulePath] = getExportNames(program.getSourceFile(modulePath));
        return acc;
    }, {});
    const getMostSpecificModulePath = (modulePaths) => modulePaths.reduce((acc, p) => {
        const pathSpecificity = p.split(path.sep).length;
        const currSpecificity = acc.split(path.sep).length;
        if (pathSpecificity > currSpecificity) {
            return p;
        }
        if (pathSpecificity === currSpecificity) {
            return !p.endsWith('index.js') && acc.endsWith('index.js') ? p : acc;
        }
        return acc;
    }, '');
    return indexModuleExports.reduce((acc, exportName) => {
        const foundModulePaths = Object.keys(dynamicModuleExports).filter((modulePath) => dynamicModuleExports[modulePath].includes(exportName));
        const filteredModulePaths = foundModulePaths.filter((modulePath) => {
            const dirNames = path.dirname(modulePath).split(path.sep);
            return !dirNames.includes('deprecated') && !dirNames.includes('next');
        });
        if (filteredModulePaths.length > 0) {
            acc[exportName] = dynamicModulePathToPkgDir[getMostSpecificModulePath(filteredModulePaths)];
        }
        return acc;
    }, {});
};
exports.getDynamicModuleMap = getDynamicModuleMap;
//# sourceMappingURL=dynamic-module-parser.js.mapI can see the issue. The `getDynamicModuleMap` function uses `ts.getPreEmitDiagnostics(program)` which picks up errors from `@types/d3-dispatch` even though `skipLibCheck: true` is set. The `skipLibCheck` should skip `.d.ts` files, but maybe the version of TypeScript bundled with the SDK handles it differently, or the d3-dispatch types are pulled into the program through imports.

The simplest fix is to pin `@types/d3-dispatch` to a version compatible with TypeScript 4.x:
  ────────────────────────────────────────
  ▸ shell
    command: npm view @types/d3-dispatch versions --json 2>/dev/null

[
  "0.0.1",
  "0.0.2",
  "0.0.3",
  "1.0.4",
  "1.0.5",
  "1.0.6",
  "1.0.7",
  "1.0.8",
  "1.0.9",
  "1.0.10",
  "1.0.11",
  "1.0.12",
  "2.0.0",
  "2.0.1",
  "2.0.2",
  "2.0.3",
  "2.0.4",
  "3.0.0",
  "3.0.1",
  "3.0.2",
  "3.0.3",
  "3.0.4",
  "3.0.5",
  "3.0.6",
  "3.0.7"
]
  ────────────────────────────────────────
  ▸ shell
    command: cd /home/jmontleo/semver-analyzer/build/batch-run-20260608T145537/kubevirt-plugin/source && sed -n '88,95p' node_modules/@types/d3-dispatch/index.d.ts

export function dispatch<
    This extends object,
    EventMap extends Record<EventNames, any[]>,
    const EventNames extends keyof any = keyof EventMap,
>(
    ...types: EventNames[]
): Dispatch<This, EventMap>;
The `const` keyword in type parameter position (`const EventNames`) requires TypeScript 5.0+. Let me check what version of `@types/d3-dispatch` doesn't use this syntax:
  ────────────────────────────────────────
  ▸ shell
    command: cd /home/jmontleo/semver-analyzer/build/batch-run-20260608T145537/kubevirt-plugin/source && npm pack @types/d3-dispatch@3.0.6 --dry-run 2>/dev/null | head -5; npm view @types/d3-dispatch@3.0.6 2>/dev/null | head -5

types-d3-dispatch-3.0.6.tgz

@types/d3-dispatch@3.0.6 | MIT | deps: none | versions: 25
TypeScript definitions for d3-dispatch
https://github.com/DefinitelyTyped/DefinitelyTyped/tree/master/types/d3-dispatch

  ────────────────────────────────────────
  ▸ shell
    command: cd /tmp && mkdir d3test && cd d3test && npm pack @types/d3-dispatch@3.0.6 2>/dev/null && tar xzf types-d3-dispatch-3.0.6.tgz && grep -n "const " package/index.d.ts

types-d3-dispatch-3.0.6.tgz
grep: package/index.d.ts: No such file or directory

Command exited with code 2
  ────────────────────────────────────────
  ▸ shell
    command: cd /tmp/d3test && find package -name "*.d.ts" | head -5

find: ‘package’: No such file or directory
  ────────────────────────────────────────
  ▸ shell
    command: cd /tmp/d3test && ls

d3-dispatch
types-d3-dispatch-3.0.6.tgz
  ────────────────────────────────────────
  ▸ shell
    command: cd /tmp/d3test && find . -name "*.d.ts" | head -5

./d3-dispatch/index.d.ts
  ────────────────────────────────────────
  ▸ shell
    command: grep -n "const " /tmp/d3test/d3-dispatch/index.d.ts

(no output)

Command exited with code 1Good, `@types/d3-dispatch@3.0.6` doesn't use `const` type parameters. Let me add a resolution in `package.json` to pin it:
  ────────────────────────────────────────
  ▸ edit
    path ~/s/b/b/k/source/package.json
    before:   "resolutions": {
    "@types/react": "^17.0.40",
    "@types/react-dom": "^17.0.0"
  },
    after:   "resolutions": {
    "@types/react": "^17.0.40",
    "@types/react-dom": "^17.0.0",
    "@types/d3-dispatch": "3.0.6"
  },

Edited /home/jmontleo/semver-analyzer/build/batch-run-20260608T145537/kubevirt-plugin/source/package.json (4 lines -> 5 lines)
  ────────────────────────────────────────
  ▸ shell
    command: cd /home/jmontleo/semver-analyzer/build/batch-run-20260608T145537/kubevirt-plugin/source && yarn install 2>&1 | tail -10

warning " > @testing-library/react@12.1.5" has incorrect peer dependency "react@<18.0.0".
warning " > @testing-library/react@12.1.5" has incorrect peer dependency "react-dom@<18.0.0".
warning " > @testing-library/user-event@13.5.0" has unmet peer dependency "@testing-library/dom@>=7.21.4".
warning " > eslint-plugin-cypress@4.1.0" has incorrect peer dependency "eslint@>=9".
[4/4] Building fresh packages...
success Saved lockfile.
$ cp node_modules/@openshift-console/dynamic-plugin-sdk/docs/console-extensions.md .
$ husky install
husky - Git hooks installed
Done in 9.96s.Good, the resolution was applied. Let me verify:
  ────────────────────────────────────────
  ▸ shell
    command: cd /home/jmontleo/semver-analyzer/build/batch-run-20260608T145537/kubevirt-plugin/source && cat node_modules/@types/d3-dispatch/package.json | grep version

    "version": "3.0.6",Good. Now let's run the build again:
  ────────────────────────────────────────
  ▸ shell
    command: cd /home/jmontleo/semver-analyzer/build/batch-run-20260608T145537/kubevirt-plugin/source && yarn build 2>&1 | tail -300
    timeout_secs: 300

    27 |         <Title headingLevel="h2">
  > 28 |           <SearchItem id="network">{t('Network interfaces')}</SearchItem>
       |            ^^^^^^^^^^
    29 |         </Title>
    30 |         <AddNetworkInterfaceButton vm={vm} vmi={vmi} />
    31 |         <NetworkInterfaceList vm={vm} vmi={vmi} />

ERROR in src/views/virtualmachines/details/tabs/configuration/scheduling/components/SchedulingSection.tsx:39:10
TS2322: Type '{ children: string; id: string; }' is not assignable to type 'IntrinsicAttributes & SearchItemProps'.
  Property 'children' does not exist on type 'IntrinsicAttributes & SearchItemProps'.
    37 |     <>
    38 |       <Title headingLevel="h2">
  > 39 |         <SearchItem id="scheduling">{t('Scheduling and resource requirements')}</SearchItem>
       |          ^^^^^^^^^^
    40 |       </Title>
    41 |       <Grid hasGutter>
    42 |         <SchedulingSectionLeftGrid

ERROR in src/views/virtualmachines/details/tabs/configuration/scheduling/components/SchedulingSectionLeftGrid.tsx:76:33
TS2322: Type '{ children: string; id: string; }' is not assignable to type 'IntrinsicAttributes & SearchItemProps'.
  Property 'children' does not exist on type 'IntrinsicAttributes & SearchItemProps'.
    74 |             }
    75 |             data-test-id="node-selector"
  > 76 |             descriptionHeader={<SearchItem id="node-selector">{t('Node selector')}</SearchItem>}
       |                                 ^^^^^^^^^^
    77 |             isEdit={canUpdateVM}
    78 |           />
    79 |         </DescriptionListGroup>

ERROR in src/views/virtualmachines/details/tabs/configuration/scheduling/components/SchedulingSectionLeftGrid.tsx:97:33
TS2322: Type '{ children: string; id: string; }' is not assignable to type 'IntrinsicAttributes & SearchItemProps'.
  Property 'children' does not exist on type 'IntrinsicAttributes & SearchItemProps'.
     95 |             data-test-id="tolerations"
     96 |             descriptionData={<Tolerations vm={vm} />}
  >  97 |             descriptionHeader={<SearchItem id="tolerations">{t('Tolerations')}</SearchItem>}
        |                                 ^^^^^^^^^^
     98 |             isEdit={canUpdateVM}
     99 |           />
    100 |         </DescriptionListGroup>

ERROR in src/views/virtualmachines/details/tabs/configuration/scheduling/components/SchedulingSectionLeftGrid.tsx:117:33
TS2322: Type '{ children: string; id: string; }' is not assignable to type 'IntrinsicAttributes & SearchItemProps'.
  Property 'children' does not exist on type 'IntrinsicAttributes & SearchItemProps'.
    115 |             data-test-id="affinity-rules"
    116 |             descriptionData={<Affinity vm={vm} />}
  > 117 |             descriptionHeader={<SearchItem id="affinity">{t('Affinity rules')}</SearchItem>}
        |                                 ^^^^^^^^^^
    118 |             isEdit={canUpdateVM}
    119 |           />
    120 |         </DescriptionListGroup>

ERROR in src/views/virtualmachines/details/tabs/configuration/scheduling/components/SchedulingSectionLeftGrid.tsx:126:33
TS2322: Type '{ children: string; id: string; }' is not assignable to type 'IntrinsicAttributes & SearchItemProps'.
  Property 'children' does not exist on type 'IntrinsicAttributes & SearchItemProps'.
    124 |             data-test-id="descheduler"
    125 |             descriptionData={<Descheduler vm={vm} />}
  > 126 |             descriptionHeader={<SearchItem id="descheduler">{t('Descheduler')}</SearchItem>}
        |                                 ^^^^^^^^^^
    127 |             isPopover
    128 |           />
    129 |         </DescriptionListGroup>

ERROR in src/views/virtualmachines/details/tabs/configuration/scheduling/components/SchedulingSectionRightGrid.tsx:55:14
TS2322: Type '{ children: string; id: string; }' is not assignable to type 'IntrinsicAttributes & SearchItemProps'.
  Property 'children' does not exist on type 'IntrinsicAttributes & SearchItemProps'.
    53 |         <VirtualMachineDescriptionItem
    54 |           descriptionHeader={
  > 55 |             <SearchItem id="dedicated-resources">{t('Dedicated resources')}</SearchItem>
       |              ^^^^^^^^^^
    56 |           }
    57 |           messageOnDisabled={t(
    58 |             'Can not configure dedicated resources if the VirtualMachine is created from Instance Type',

ERROR in src/views/virtualmachines/details/tabs/configuration/scheduling/components/SchedulingSectionRightGrid.tsx:79:14
TS2322: Type '{ children: string; id: string; }' is not assignable to type 'IntrinsicAttributes & SearchItemProps'.
  Property 'children' does not exist on type 'IntrinsicAttributes & SearchItemProps'.
    77 |         <VirtualMachineDescriptionItem
    78 |           descriptionHeader={
  > 79 |             <SearchItem id="eviction-strategy">{t('Eviction strategy')}</SearchItem>
       |              ^^^^^^^^^^
    80 |           }
    81 |           onEditClick={() =>
    82 |             createModal(({ isOpen, onClose }) => (

ERROR in src/views/virtualmachines/details/tabs/configuration/search/VirtualMachineConfigurationTabSearch.tsx:115:44
TS2322: Type 'string' is not assignable to type 'number'.
    113 |               {isEmpty(autocompleteOptions) && (
    114 |                 <Bullseye className="VirtualMachineConfigurationTabSearch--main__no-results">
  > 115 |                   <SearchIcon color="grey" size="xl" />
        |                                            ^^^^
    116 |                   <Title headingLevel="h5">
    117 |                     <MutedTextSpan text={t('No configurable settings found')} />
    118 |                   </Title>

ERROR in src/views/virtualmachines/details/tabs/configuration/ssh/components/SSHTabAuthorizedSSHKey.tsx:73:27
TS2322: Type '{ children: string; id: string; }' is not assignable to type 'IntrinsicAttributes & SearchItemProps'.
  Property 'children' does not exist on type 'IntrinsicAttributes & SearchItemProps'.
    71 |       }
    72 |       data-test-id="public-ssh-key"
  > 73 |       descriptionHeader={<SearchItem id="public-ssh-key">{t('Public SSH key')}</SearchItem>}
       |                           ^^^^^^^^^^
    74 |       isEdit={isEditable}
    75 |       showEditOnTitle
    76 |     />

ERROR in src/views/virtualmachines/details/tabs/configuration/ssh/components/SSHTabSSHAccess.tsx:30:27
TS2322: Type '{ children: string; id: string; }' is not assignable to type 'IntrinsicAttributes & SearchItemProps'.
  Property 'children' does not exist on type 'IntrinsicAttributes & SearchItemProps'.
    28 |       }
    29 |       data-test-id="ssh-access"
  > 30 |       descriptionHeader={<SearchItem id="ssh-access">{t('SSH access')}</SearchItem>}
       |                           ^^^^^^^^^^
    31 |     />
    32 |   );
    33 | };

ERROR in src/views/virtualmachines/details/tabs/configuration/ssh/SSHTab.tsx:35:12
TS2322: Type '{ children: (string | Element)[]; id: string; }' is not assignable to type 'IntrinsicAttributes & SearchItemProps'.
  Property 'children' does not exist on type 'IntrinsicAttributes & SearchItemProps'.
    33 |       <PageSection variant="default">
    34 |         <Title headingLevel="h2">
  > 35 |           <SearchItem id="ssh">
       |            ^^^^^^^^^^
    36 |             {t('SSH settings')} <LinuxLabel />
    37 |           </SearchItem>
    38 |         </Title>

ERROR in src/views/virtualmachines/details/tabs/diagnostic/VirtualMachineLogViewer/VirtualMachineBasicLogViewer/VirtualMachineBasicLogViewer.tsx:56:20
TS2322: Type '{ children: string; href: string; }' is not assignable to type 'IntrinsicAttributes & ExternalLinkProps'.
  Property 'children' does not exist on type 'IntrinsicAttributes & ExternalLinkProps'.
    54 |                 <ToolbarItem variant="separator" />
    55 |                 <ToolbarItem>
  > 56 |                   <ExternalLink
       |                    ^^^^^^^^^^^^
    57 |                     href={`/k8s/ns/${vmi?.metadata?.namespace}/kubevirt.io~v1~VirtualMachine/${vmi?.metadata?.name}/diagnostics/logs/standalone`}
    58 |                   >
    59 |                     {t('Open logs in a new window')}

ERROR in src/views/virtualmachines/details/tabs/overview/components/VirtualMachinesOverviewTabActiveUser/ActiveUserListRowVm.tsx:28:9
TS2322: Type 'string | { time: string; value: number; }' is not assignable to type 'ReactNode'.
  Type '{ time: string; value: number; }' is not assignable to type 'ReactNode'.
    26 |       </TableData>
    27 |       <TableData activeColumnIDs={activeColumnIDs} id="elapsedTime">
  > 28 |         {fromNow(new Date(time), new Date())}
       |         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    29 |       </TableData>
    30 |     </>
    31 |   );

ERROR in src/views/virtualmachines/details/tabs/overview/components/VirtualMachinesOverviewTabDetails/components/VirtualMachineStatusWithPopover/VirtualMachineOverviewStatus.tsx:16:80
TS2339: Property 'children' does not exist on type 'VirtualMachineOverviewStatusProps'.
    14 | };
    15 |
  > 16 | const VirtualMachineOverviewStatus: FC<VirtualMachineOverviewStatusProps> = ({ children, vm }) => {
       |                                                                                ^^^^^^^^
    17 |   const { t } = useKubevirtTranslation();
    18 |   const location = useLocation();
    19 |   const vmPrintableStatus = getVMStatus(vm);

ERROR in src/views/virtualmachines/details/tabs/overview/components/VirtualMachinesOverviewTabDetails/components/VirtualMachineStatusWithPopover/VirtualMachineProvisioningStatus.tsx:20:3
TS2339: Property 'children' does not exist on type 'VirtualMachineProvisioningStatusProps'.
    18 |
    19 | const VirtualMachineProvisioningStatus: FC<VirtualMachineProvisioningStatusProps> = ({
  > 20 |   children,
       |   ^^^^^^^^
    21 |   vm,
    22 | }) => {
    23 |   const vmPrintableStatus = getVMStatus(vm);

ERROR in src/views/virtualmachines/details/tabs/overview/components/VirtualMachinesOverviewTabDetails/components/VirtualMachineStatusWithPopover/VirtualMachineStatusWithPopover.tsx:29:6
TS2322: Type '{ children: Element; vm: V1VirtualMachine; vmi: V1VirtualMachineInstance; }' is not assignable to type 'IntrinsicAttributes & StatusWithPopoverProps'.
  Property 'children' does not exist on type 'IntrinsicAttributes & StatusWithPopoverProps'.
    27 |
    28 |   return (
  > 29 |     <Popover vm={vm} vmi={vmi}>
       |      ^^^^^^^
    30 |       <StatusPopoverButton vmPrintableStatus={vmPrintableStatus} />
    31 |     </Popover>
    32 |   );

ERROR in src/views/virtualmachines/details/tabs/overview/components/VirtualMachinesOverviewTabUtilization/components/CPUUtil/CPUUtil.tsx:15:39
TS2307: Cannot find module '@patternfly/react-charts' or its corresponding type declarations.
    13 |   usePrometheusPoll,
    14 | } from '@openshift-console/dynamic-plugin-sdk';
  > 15 | import { ChartDonutUtilization } from '@patternfly/react-charts';
       |                                       ^^^^^^^^^^^^^^^^^^^^^^^^^^
    16 | import useDuration from '@virtualmachines/details/tabs/metrics/hooks/useDuration';
    17 |
    18 | type CPUUtilProps = {

ERROR in src/views/virtualmachines/details/tabs/overview/components/VirtualMachinesOverviewTabUtilization/components/MemoryUtil/MemoryUtil.tsx:14:39
TS2307: Cannot find module '@patternfly/react-charts' or its corresponding type declarations.
    12 | import { isEmpty } from '@kubevirt-utils/utils/utils';
    13 | import { PrometheusEndpoint, usePrometheusPoll } from '@openshift-console/dynamic-plugin-sdk';
  > 14 | import { ChartDonutUtilization } from '@patternfly/react-charts';
       |                                       ^^^^^^^^^^^^^^^^^^^^^^^^^^
    15 | import useDuration from '@virtualmachines/details/tabs/metrics/hooks/useDuration';
    16 |
    17 | type MemoryUtilProps = {

ERROR in src/views/virtualmachines/details/tabs/overview/components/VirtualMachinesOverviewTabUtilization/components/StorageUtil/StorageUtil.tsx:11:39
TS2307: Cannot find module '@patternfly/react-charts' or its corresponding type declarations.
     9 | import { useGuestOS } from '@kubevirt-utils/resources/vmi';
    10 | import { removeDuplicatesByName } from '@kubevirt-utils/utils/utils';
  > 11 | import { ChartDonutUtilization } from '@patternfly/react-charts';
       |                                       ^^^^^^^^^^^^^^^^^^^^^^^^^^
    12 |
    13 | type StorageUtilProps = {
    14 |   vmi: V1VirtualMachineInstance;

ERROR in src/views/virtualmachines/details/VirtualMachineNavPage.tsx:48:6
TS2559: Type '{ children: Element[]; }' has no properties in common with type 'IntrinsicAttributes & SidebarEditorProviderType'.
    46 |
    47 |   return (
  > 48 |     <SidebarEditorProvider>
       |      ^^^^^^^^^^^^^^^^^^^^^
    49 |       <VirtualMachineNavPageTitle
    50 |         isLoaded={isLoaded || !isEmpty(loadError)}
    51 |         name={name}

ERROR in src/views/virtualmachines/details/VirtualMachinePendingChangesAlert/VirtualMachinePendingChangesAlert.tsx:40:6
TS2322: Type '{ children: Element; isExpandable: true; isWarning: true; }' is not assignable to type 'IntrinsicAttributes & PendingChangesAlertProps'.
  Property 'children' does not exist on type 'IntrinsicAttributes & PendingChangesAlertProps'.
    38 |
    39 |   return (
  > 40 |     <PendingChangesAlert isExpandable isWarning>
       |      ^^^^^^^^^^^^^^^^^^^
    41 |       <Stack hasGutter>
    42 |         {!isEmpty(liveMigrationChanges) && (
    43 |           <StackItem>

ERROR in src/views/virtualmachines/list/components/VirtualMachineRow/VirtualMachineRow.tsx:41:6
TS2741: Property 'index' is missing in type '{ rowData: { isSingleNodeCluster: boolean; status: Element; vmi: V1VirtualMachineInstance; vmim: V1VirtualMachineInstanceMigration; }; activeColumnIDs: Set<...>; obj: V1VirtualMachine; }' but required in type 'RowProps<V1VirtualMachine, { isSingleNodeCluster: boolean; status: ReactNode; vmi: V1VirtualMachineInstance; vmim: V1VirtualMachineInstanceMigration; }>'.
    39 |   );
    40 |   return !isEmpty(vmi) ? (
  > 41 |     <VirtualMachineRunningRow
       |      ^^^^^^^^^^^^^^^^^^^^^^^^
    42 |       rowData={{
    43 |         isSingleNodeCluster,
    44 |         status,

ERROR in src/views/virtualmachines/list/components/VirtualMachineRow/VirtualMachineRow.tsx:52:6
TS2741: Property 'index' is missing in type '{ activeColumnIDs: Set<string>; obj: V1VirtualMachine; rowData: { ips: string; isSingleNodeCluster: boolean; node: string; status: Element; vmim: null; }; }' but required in type 'RowProps<V1VirtualMachine, { ips: ReactNode; isSingleNodeCluster: boolean; node: ReactNode; status: ReactNode; vmim: V1VirtualMachineInstanceMigration; vmiMemory?: string; }>'.
    50 |     />
    51 |   ) : (
  > 52 |     <VirtualMachineRowLayout
       |      ^^^^^^^^^^^^^^^^^^^^^^^
    53 |       activeColumnIDs={activeColumnIDs}
    54 |       obj={vm}
    55 |       rowData={{ ips: NO_DATA_DASH, isSingleNodeCluster, node: NO_DATA_DASH, status, vmim: null }}

ERROR in src/views/virtualmachines/list/components/VirtualMachineRow/VirtualMachineRunningRow.tsx:33:6
TS2741: Property 'index' is missing in type '{ rowData: { ips: Element; isSingleNodeCluster: boolean; node: Element; status: ReactNode; vmim: V1VirtualMachineInstanceMigration; vmiMemory: string; }; activeColumnIDs: Set<...>; obj: V1VirtualMachine; }' but required in type 'RowProps<V1VirtualMachine, { ips: ReactNode; isSingleNodeCluster: boolean; node: ReactNode; status: ReactNode; vmim: V1VirtualMachineInstanceMigration; vmiMemory?: string; }>'.
    31 |   const ipAddressess = vmi && getVMIIPAddressesWithName(vmi);
    32 |   return (
  > 33 |     <VirtualMachineRowLayout
       |      ^^^^^^^^^^^^^^^^^^^^^^^
    34 |       rowData={{
    35 |         ips: <FirstItemListPopover headerContent={t('IP addresses')} items={ipAddressess} />,
    36 |         isSingleNodeCluster,

ERROR in src/views/virtualmachines/navigator/VirtualMachineNavigator.tsx:52:6
TS2322: Type '{ children: Element; isSwitchDisabled: boolean; loaded: boolean; loadError: any; treeData: TreeViewDataItem[]; onFilterChange: OnFilterChange; }' is not assignable to type 'IntrinsicAttributes & { onFilterChange?: (type: string, value: FilterValue) => void; } & UseTreeViewData'.
  Property 'children' does not exist on type 'IntrinsicAttributes & { onFilterChange?: (type: string, value: FilterValue) => void; } & UseTreeViewData'.
    50 |
    51 |   return (
  > 52 |     <VirtualMachineTreeView onFilterChange={onFilterChange} {...treeProps}>
       |      ^^^^^^^^^^^^^^^^^^^^^^
    53 |       {isVirtualMachineListPage ? (
    54 |         <>
    55 |           <GuidedTour />

ERROR in src/views/virtualmachines/tree/VirtualMachineTreeView.tsx:36:3
TS2339: Property 'children' does not exist on type 'VirtualMachineTreeViewProps'.
    34 |
    35 | const VirtualMachineTreeView: FC<VirtualMachineTreeViewProps> = ({
  > 36 |   children,
       |   ^^^^^^^^
    37 |   isSwitchDisabled,
    38 |   loaded,
    39 |   loadError,

ERROR in src/views/virtualmachinesinstance/details/tabs/details/components/UserList/ActiveUserListRow.tsx:24:9
TS2322: Type 'string | { time: string; value: number; }' is not assignable to type 'ReactNode'.
    22 |       </TableData>
    23 |       <TableData activeColumnIDs={activeColumnIDs} id="elapsedTime">
  > 24 |         {fromNow(new Date(time), new Date())}
       |         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    25 |       </TableData>
    26 |     </>
    27 |   );

25 errors have detailed information that is not shown.
Use 'stats.errorDetails: true' resp. '--stats-error-details' to show it.

webpack 5.96.1 compiled with 303 errors and 12 warnings in 91324 ms
error Command failed with exit code 1.
info Visit https://yarnpkg.com/en/docs/cli/run for documentation about this command.
error Command failed with exit code 1.
info Visit https://yarnpkg.com/en/docs/cli/run for documentation about this command.Good, the build now proceeds. Let me collect all errors:
  ────────────────────────────────────────
  ▸ shell
    command: cd /home/jmontleo/semver-analyzer/build/batch-run-20260608T145537/kubevirt-plugin/source && yarn build 2>&1 | grep "^ERROR" | wc -l
    timeout_secs: 300

303
  ────────────────────────────────────────
  ▸ shell
    command: cd /home/jmontleo/semver-analyzer/build/batch-run-20260608T145537/kubevirt-plugin/source && yarn build 2>&1 | grep "^ERROR" > /tmp/all_errors.txt && cat /tmp/all_errors.txt
    timeout_secs: 300

ERROR in ../node_modules/@patternfly/quickstarts/dist/index.es.js 19:0-67
ERROR in ../node_modules/@patternfly/quickstarts/dist/index.es.js 20:0-67
ERROR in ../node_modules/@patternfly/quickstarts/dist/index.es.js 21:0-81
ERROR in ../node_modules/@patternfly/react-log-viewer/dist/esm/LogViewer/LogViewer.js 8:0-82
ERROR in ../node_modules/@patternfly/react-log-viewer/dist/esm/LogViewer/LogViewerRow.js 4:0-82
ERROR in ./utils/components/Charts/CPUUtil/CPUThresholdChart.tsx 6:0-123
ERROR in ./utils/components/Charts/ChartLabels/SubTitleChartLabel.tsx 2:0-54
ERROR in ./utils/components/Charts/ChartLabels/TitleChartLabel.tsx 2:0-54
ERROR in ./utils/components/Charts/MemoryUtil/MemoryThresholdChart.tsx 8:0-123
ERROR in ./utils/components/Charts/MigrationUtil/MigrationThresholdChart.tsx 7:0-107
ERROR in ./utils/components/Charts/MigrationUtil/MigrationThresholdChartDiskRate.tsx 7:0-107
ERROR in ./utils/components/Charts/NetworkUtil/NetworkThresholdChart.tsx 6:0-107
ERROR in ./utils/components/Charts/StorageUtil/StorageIOPSTotalThresholdChart.tsx 6:0-107
ERROR in ./utils/components/Charts/StorageUtil/StorageTotalReadWriteThresholdChart.tsx 8:0-123
ERROR in ./utils/components/Consoles/components/DesktopViewer/Components/RDP.tsx 15:0-76
ERROR in ./utils/components/Consoles/components/vnc-console/VncConsole.tsx 26:0-73
ERROR in ./views/clusteroverview/MigrationsTab/components/BandwidthConsumptionCharts/components/MigrationsTimeAxis.tsx 5:0-69
ERROR in ./views/clusteroverview/MigrationsTab/components/BandwidthConsumptionCharts/components/MigrationsUtilizationChart.tsx 4:0-88
ERROR in ./views/clusteroverview/MigrationsTab/components/MigrationsChartDonut/MigrationsChartDonut.tsx 5:0-54
ERROR in ./views/clusteroverview/OverviewTab/metric-charts-card/components/MetricChart.tsx 4:0-107
ERROR in ./views/clusteroverview/OverviewTab/vms-per-resource-card/VMsPerResourceChart.tsx 6:0-54
ERROR in ./views/dashboard-extensions/KubevirtHealthPopup/components/HealthPopupChart.tsx 6:0-54
ERROR in ./views/virtualmachines/details/tabs/overview/components/VirtualMachinesOverviewTabUtilization/components/CPUUtil/CPUUtil.tsx 9:0-65
ERROR in ./views/virtualmachines/details/tabs/overview/components/VirtualMachinesOverviewTabUtilization/components/MemoryUtil/MemoryUtil.tsx 12:0-65
ERROR in ./views/virtualmachines/details/tabs/overview/components/VirtualMachinesOverviewTabUtilization/components/StorageUtil/StorageUtil.tsx 9:0-65
ERROR in src/utils/components/AddBootableVolumeModal/components/SchedulingSettings.tsx:43:10
ERROR in src/utils/components/AddBootableVolumeModal/components/SchedulingSettings.tsx:70:10
ERROR in src/utils/components/AddBootableVolumeModal/components/VolumeDestination/StorageClass/StorageClassSelect.tsx:68:17
ERROR in src/utils/components/AddBootableVolumeModal/components/VolumeMetadata/components/InstanceTypeDrilldownSelect/components/ComposableDrilldownSelect/ComposableDrilldownSelect.tsx:28:3
ERROR in src/utils/components/AddBootableVolumeModal/components/VolumeMetadata/components/InstanceTypeDrilldownSelect/components/DrilldownMenuItem/DrilldownMenuItem.tsx:11:58
ERROR in src/utils/components/AddBootableVolumeModal/components/VolumeMetadata/components/InstanceTypeDrilldownSelect/components/RedHatInstanceTypeSeriesMenu/RedHatInstanceTypeSeriesMenu.tsx:24:12
ERROR in src/utils/components/AddBootableVolumeModal/components/VolumeMetadata/components/InstanceTypeDrilldownSelect/InstanceTypeDrilldownSelect.tsx:51:8
ERROR in src/utils/components/AddBootableVolumeModal/components/VolumeMetadata/components/PreferenceSelect/PreferenceSelect.tsx:82:43
ERROR in src/utils/components/AddBootableVolumeModal/components/VolumeSource/components/DiskSourcePVCSelectName.tsx:43:13
ERROR in src/utils/components/AddBootableVolumeModal/components/VolumeSource/components/DiskSourcePVCSelectNamespace.tsx:48:15
ERROR in src/utils/components/AddBootableVolumeModal/components/VolumeSource/components/DiskSourcePVCSelectNamespace.tsx:53:12
ERROR in src/utils/components/AddBootableVolumeModal/components/VolumeSource/VolumeSource.tsx:58:10
ERROR in src/utils/components/AffinityModal/components/AffinityEditModal/AffinityForm/components/ErrorHelperText.tsx:3:38
ERROR in src/utils/components/AffinityModal/components/AffinityEditModal/AffinityForm/components/ExpressionEditList.tsx:39:10
ERROR in src/utils/components/AffinityModal/components/AffinityEditModal/AffinityForm/components/ExpressionEditList.tsx:50:10
ERROR in src/utils/components/AffinityModal/components/AffinityEditModal/AffinityForm/components/FieldsEditList.tsx:39:10
